year,month,rank_ME,rank_IA,rank_ROE,nstocks,ret_vw,retx_vw
1993,1,2,1,1,36,3.0142,2.9314
1993,1,2,1,2,53,4.6730,4.6449
1993,1,2,1,3,32,-1.1358,-1.2143
1993,1,2,2,1,50,5.0056,4.8227
1993,1,2,2,2,148,1.3423,1.1517
1993,1,2,2,3,89,-2.3282,-2.4658
1993,1,2,3,1,40,0.2794,0.2707
1993,1,2,3,2,67,-0.2130,-0.3103
1993,1,2,3,3,142,-0.5364,-0.6245
1993,2,1,1,1,452,-0.1234,-0.2212
1993,2,1,1,2,228,-0.0107,-0.1309
1993,2,1,1,3,181,-2.9468,-3.0376
1993,2,1,2,1,232,0.8177,0.5038
1993,2,1,2,2,261,-0.2953,-0.5041
1993,2,1,2,3,142,-0.7346,-1.2871
1993,2,1,3,1,313,-5.5613,-5.6064
1993,2,1,3,2,284,-2.9636,-3.0651
1993,2,1,3,3,301,-4.7461,-4.8326
1993,2,2,1,1,35,3.4666,2.9900
1993,2,2,1,2,52,3.4656,2.8364
1993,2,2,1,3,32,2.2307,1.8559
1993,2,2,2,1,58,1.6781,1.3594
1993,2,2,2,2,146,4.7180,4.2957
1993,2,2,2,3,82,0.3312,-0.1485
1993,2,2,3,1,41,0.1630,-0.3856
1993,2,2,3,2,72,-0.3086,-0.6437
1993,2,2,3,3,136,-2.3922,-2.4451
1993,3,1,1,1,464,0.6122,0.5160
1993,3,1,1,2,231,3.2348,3.1236
1993,3,1,1,3,175,3.8769,3.7681
1993,3,1,2,1,219,2.3368,2.1899
1993,3,1,2,2,274,3.0162,2.8572
1993,3,1,2,3,146,4.0620,3.9215
1993,3,1,3,1,308,-0.4730,-0.5101
1993,3,1,3,2,309,1.6306,1.5625
1993,3,1,3,3,286,3.3066,3.2405
1993,3,2,1,1,35,2.3723,2.1592
1993,3,2,1,2,48,3.1588,3.0899
1993,3,2,1,3,37,3.3157,2.6752
1993,3,2,2,1,55,1.2414,0.9015
1993,3,2,2,2,155,2.3721,2.0705
1993,3,2,2,3,77,2.7205,2.4834
1993,3,2,3,1,42,1.4034,1.2785
1993,3,2,3,2,77,4.1842,4.0599
1993,3,2,3,3,133,1.0269,0.7916
1993,4,1,1,1,468,-1.5923,-1.6324
1993,4,1,1,2,224,-3.8551,-3.9603
1993,4,1,1,3,174,-3.1054,-3.1311
1993,4,1,2,1,220,-1.0472,-1.1519
1993,4,1,2,2,268,-3.1294,-3.2860
1993,4,1,2,3,151,-3.5954,-3.6918
1993,4,1,3,1,322,-1.2801,-1.2952
1993,4,1,3,2,306,-2.5596,-2.5874
1993,4,1,3,3,278,-3.3865,-3.4227
1993,4,2,1,1,35,2.2028,2.1763
1993,4,2,1,2,46,-2.0983,-2.1234
1993,4,2,1,3,38,-0.3527,-0.4506
1993,4,2,2,1,61,0.5517,0.3963
1993,4,2,2,2,155,-0.8753,-1.1363
1993,4,2,2,3,71,-3.7148,-3.7441
1993,4,2,3,1,41,0.2428,0.2027
1993,4,2,3,2,75,-4.2310,-4.3400
1993,4,2,3,3,137,-4.8236,-4.9139
1993,5,1,1,1,469,6.6248,6.4917
1993,5,1,1,2,209,4.4576,4.3305
1993,5,1,1,3,169,5.7669,5.6460
1993,5,1,2,1,245,4.9017,4.7389
1993,5,1,2,2,251,3.5612,3.3276
1993,5,1,2,3,139,2.7802,2.5650
1993,5,1,3,1,346,6.0007,5.9481
1993,5,1,3,2,289,6.8654,6.5837
1993,5,1,3,3,250,5.8893,5.7923
1993,5,2,1,1,34,3.2610,2.8454
1993,5,2,1,2,49,2.4017,1.6837
1993,5,2,1,3,36,3.7586,3.5091
1993,5,2,2,1,53,4.0248,3.6034
1993,5,2,2,2,156,1.5251,1.0677
1993,5,2,2,3,84,3.1420,2.7613
1993,5,2,3,1,35,5.1377,4.8719
1993,5,2,3,2,87,2.2051,1.8750
1993,5,2,3,3,128,5.1670,5.0562
1993,6,1,1,1,466,-0.4487,-0.5235
1993,6,1,1,2,214,0.1772,0.0632
1993,6,1,1,3,184,5.4028,5.3422
1993,6,1,2,1,243,-1.0273,-1.1191
1993,6,1,2,2,248,0.9242,0.7881
1993,6,1,2,3,146,2.2863,2.1242
1993,6,1,3,1,347,-1.4537,-1.4909
1993,6,1,3,2,318,-1.4353,-1.7553
1993,6,1,3,3,233,2.7038,2.6274
1993,6,2,1,1,36,-1.2012,-1.3447
1993,6,2,1,2,49,0.5323,0.1105
1993,6,2,1,3,35,-0.4458,-0.5681
1993,6,2,2,1,51,-1.1539,-1.2487
1993,6,2,2,2,153,1.8398,1.5592
1993,6,2,2,3,89,-0.0165,-0.2877
1993,6,2,3,1,34,-4.1704,-4.2273
1993,6,2,3,2,91,-1.2634,-1.3757
1993,6,2,3,3,125,-1.2769,-1.5206
1993,7,1,1,1,601,1.1937,1.1532
1993,7,1,1,2,204,1.6673,1.6148
1993,7,1,1,3,142,0.9007,0.8098
1993,7,1,2,1,277,0.8553,0.7887
1993,7,1,2,2,273,0.4299,0.3049
1993,7,1,2,3,167,2.7814,2.6265
1993,7,1,3,1,366,-1.0587,-1.1154
1993,7,1,3,2,350,-0.8775,-0.9024
1993,7,1,3,3,297,0.1592,0.1138
1993,7,2,1,1,36,-1.4998,-1.5150
1993,7,2,1,2,73,1.4144,1.3811
1993,7,2,1,3,46,-2.5223,-2.6484
1993,7,2,2,1,54,1.3084,1.0484
1993,7,2,2,2,147,1.7313,1.3630
1993,7,2,2,3,105,-1.1817,-1.2540
1993,7,2,3,1,29,-1.1194,-1.1286
1993,7,2,3,2,92,-0.6825,-0.7378
1993,7,2,3,3,130,-3.9532,-4.0340
1993,8,1,1,1,559,4.1114,4.0528
1993,8,1,1,2,210,3.2555,3.1125
1993,8,1,1,3,151,5.9582,5.8081
1993,8,1,2,1,268,1.4725,1.2575
1993,8,1,2,2,259,3.4046,3.1373
1993,8,1,2,3,173,3.7719,3.6271
1993,8,1,3,1,368,5.4011,5.2946
1993,8,1,3,2,318,4.9577,4.8711
1993,8,1,3,3,311,4.4604,4.3962
1993,8,2,1,1,30,4.4565,3.8735
1993,8,2,1,2,67,3.0564,2.2865
1993,8,2,1,3,56,5.5593,4.9842
1993,8,2,2,1,61,4.9064,4.5430
1993,8,2,2,2,138,3.9750,3.6755
1993,8,2,2,3,107,3.1467,2.8544
1993,8,2,3,1,36,4.2696,3.9224
1993,8,2,3,2,92,3.0426,2.9249
1993,8,2,3,3,121,4.5690,4.4190
1993,9,1,1,1,534,1.1631,1.0717
1993,9,1,1,2,239,2.8697,2.6922
1993,9,1,1,3,162,3.9697,3.8261
1993,9,1,2,1,272,1.5568,1.3570
1993,9,1,2,2,275,1.4796,1.3751
1993,9,1,2,3,160,2.0720,1.9648
1993,9,1,3,1,395,2.7409,2.7015
1993,9,1,3,2,300,2.1974,2.1535
1993,9,1,3,3,316,2.1553,2.1139
1993,9,2,1,1,32,-2.4433,-2.4929
1993,9,2,1,2,67,0.4894,0.3252
1993,9,2,1,3,54,0.3390,0.2587
1993,9,2,2,1,66,-0.8312,-0.9731
1993,9,2,2,2,130,-0.6301,-0.9309
1993,9,2,2,3,109,-2.3743,-2.6201
1993,9,2,3,1,33,-1.1514,-1.2043
1993,9,2,3,2,91,-1.5725,-1.9554
1993,9,2,3,3,125,0.4684,0.3392
1993,10,1,1,1,539,5.7639,5.7216
1993,10,1,1,2,232,1.7438,1.6763
1993,10,1,1,3,167,4.0093,3.9810
1993,10,1,2,1,265,2.1773,2.0886
1993,10,1,2,2,272,3.3232,3.1714
1993,10,1,2,3,166,2.6230,2.5485
1993,10,1,3,1,397,5.4586,5.4343
1993,10,1,3,2,301,2.8949,2.8768
1993,10,1,3,3,317,2.0536,2.0178
1993,10,2,1,1,33,3.3567,3.3432
1993,10,2,1,2,66,0.7938,0.7282
1993,10,2,1,3,54,3.1267,3.0864
1993,10,2,2,1,65,2.5711,2.3884
1993,10,2,2,2,131,0.5866,0.2068
1993,10,2,2,3,109,4.1601,4.0806
1993,10,2,3,1,34,7.4392,7.2165
1993,10,2,3,2,91,2.0351,1.9949
1993,10,2,3,3,125,2.2530,2.1851
1993,11,1,1,1,501,-3.1995,-3.2623
1993,11,1,1,2,238,-1.0450,-1.1422
1993,11,1,1,3,172,-1.8183,-1.8924
1993,11,1,2,1,237,-4.1631,-4.2866
1993,11,1,2,2,298,-2.6113,-2.8958
1993,11,1,2,3,154,-1.9491,-2.1157
1993,11,1,3,1,366,-2.0614,-2.1736
1993,11,1,3,2,331,-2.5225,-2.7257
1993,11,1,3,3,300,-2.9580,-2.9904
1993,11,2,1,1,35,2.0276,1.4478
1993,11,2,1,2,60,-3.6193,-4.3007
1993,11,2,1,3,51,-2.9325,-3.5868
1993,11,2,2,1,76,1.2213,0.7631
1993,11,2,2,2,113,-1.9818,-2.2252
1993,11,2,2,3,106,-1.5680,-1.8678
1993,11,2,3,1,39,0.7362,0.5832
1993,11,2,3,2,84,-0.6830,-0.9773
1993,11,2,3,3,124,1.3499,1.2401
1993,12,1,1,1,501,0.7270,0.6472
1993,12,1,1,2,244,3.5857,3.3922
1993,12,1,1,3,168,5.7544,5.6085
1993,12,1,2,1,269,1.8306,1.6175
1993,12,1,2,2,283,3.8954,3.8027
1993,12,1,2,3,146,6.7196,6.5797
1993,12,1,3,1,358,0.0470,0.0037
1993,12,1,3,2,340,4.3951,4.3095
1993,12,1,3,3,310,5.6938,5.6324
1993,12,2,1,1,36,0.9179,0.8795
1993,12,2,1,2,60,2.2691,2.1776
1993,12,2,1,3,50,0.6406,0.5582
1993,12,2,2,1,74,1.4270,1.3625
1993,12,2,2,2,112,1.4838,1.0811
1993,12,2,2,3,106,1.5806,1.3145
1993,12,2,3,1,37,2.0166,1.7951
1993,12,2,3,2,89,2.4447,2.3386
1993,12,2,3,3,121,0.8662,0.6668
1994,1,1,1,1,514,6.1527,6.1108
1994,1,1,1,2,239,4.5631,4.5020
1994,1,1,1,3,163,3.1229,3.0944
1994,1,1,2,1,267,2.8805,2.8071
1994,1,1,2,2,287,2.6318,2.4810
1994,1,1,2,3,143,2.5138,2.4536
1994,1,1,3,1,367,1.8996,1.8849
1994,1,1,3,2,334,3.1537,3.1291
1994,1,1,3,3,307,3.4685,3.4291
1994,1,2,1,1,37,2.4716,2.3757
1994,1,2,1,2,61,3.8298,3.7241
1994,1,2,1,3,47,4.7814,4.7324
1994,1,2,2,1,76,4.5113,4.3528
1994,1,2,2,2,111,1.9235,1.6228
1994,1,2,2,3,106,1.7677,1.6466
1994,1,2,3,1,37,5.9014,5.7854
1994,1,2,3,2,89,1.1187,1.0762
1994,1,2,3,3,121,2.6354,2.4996
1994,2,1,1,1,474,-1.0561,-1.1231
1994,2,1,1,2,244,0.6056,0.4463
1994,2,1,1,3,167,2.0735,2.0323
1994,2,1,2,1,262,-0.4975,-0.6375
1994,2,1,2,2,273,-1.0932,-1.3160
1994,2,1,2,3,145,0.0769,-0.0963
1994,2,1,3,1,341,-2.4519,-2.5049
1994,2,1,3,2,327,1.1764,1.0855
1994,2,1,3,3,312,0.8825,0.8371
1994,2,2,1,1,44,-3.8665,-4.2197
1994,2,2,1,2,55,-2.2005,-2.8533
1994,2,2,1,3,43,-3.6774,-4.3214
1994,2,2,2,1,68,-4.5349,-4.8161
1994,2,2,2,2,121,-4.1657,-4.4661
1994,2,2,2,3,106,-0.8859,-1.1287
1994,2,2,3,1,38,-5.7713,-5.8594
1994,2,2,3,2,85,1.6259,1.3223
1994,2,2,3,3,120,-0.7168,-0.8020
1994,3,1,1,1,458,-6.8953,-6.9660
1994,3,1,1,2,251,-3.0966,-3.2202
1994,3,1,1,3,182,-4.6055,-4.7561
1994,3,1,2,1,241,-4.5525,-4.7661
1994,3,1,2,2,286,-4.4673,-4.6134
1994,3,1,2,3,154,-5.7842,-5.9230
1994,3,1,3,1,351,-6.2095,-6.2656
1994,3,1,3,2,332,-5.4407,-5.5264
1994,3,1,3,3,305,-7.2769,-7.3083
1994,3,2,1,1,42,-5.7740,-5.8951
1994,3,2,1,2,53,-2.7659,-2.8133
1994,3,2,1,3,49,-4.4477,-4.5666
1994,3,2,2,1,66,-4.0196,-4.4047
1994,3,2,2,2,127,-4.5136,-4.8223
1994,3,2,2,3,102,-3.8717,-4.0956
1994,3,2,3,1,45,-5.1277,-5.2996
1994,3,2,3,2,87,-4.0179,-4.1525
1994,3,2,3,3,116,-5.2911,-5.5345
1994,4,1,1,1,479,-3.0710,-3.0814
1994,4,1,1,2,246,1.5989,1.5487
1994,4,1,1,3,176,3.6897,3.6151
1994,4,1,2,1,242,-0.5860,-0.6838
1994,4,1,2,2,301,0.4498,0.2926
1994,4,1,2,3,143,3.7710,3.7471
1994,4,1,3,1,368,-1.7723,-1.7895
1994,4,1,3,2,338,-0.4957,-0.5257
1994,4,1,3,3,284,0.9690,0.9404
1994,4,2,1,1,42,1.5240,1.4777
1994,4,2,1,2,54,3.6572,3.6009
1994,4,2,1,3,48,1.0144,0.9628
1994,4,2,2,1,66,1.6367,1.2762
1994,4,2,2,2,132,1.5303,1.2496
1994,4,2,2,3,99,0.5205,0.4220
1994,4,2,3,1,43,2.7220,2.6914
1994,4,2,3,2,86,-0.4290,-0.4738
1994,4,2,3,3,119,-0.2848,-0.3659
1994,5,1,1,1,520,-1.1151,-1.2041
1994,5,1,1,2,194,-1.7496,-1.9012
1994,5,1,1,3,163,-3.9002,-4.0146
1994,5,1,2,1,272,1.6503,1.4722
1994,5,1,2,2,250,-1.1701,-1.3989
1994,5,1,2,3,150,-3.5822,-3.7811
1994,5,1,3,1,403,-1.6695,-1.7371
1994,5,1,3,2,289,-1.2002,-1.2918
1994,5,1,3,3,269,-2.8219,-2.8839
1994,5,2,1,1,35,0.6956,0.2028
1994,5,2,1,2,65,1.4639,0.6937
1994,5,2,1,3,46,1.0835,0.5395
1994,5,2,2,1,66,0.1637,-0.2429
1994,5,2,2,2,129,-0.7817,-1.0235
1994,5,2,2,3,104,0.6372,0.3169
1994,5,2,3,1,36,-2.4313,-2.7053
1994,5,2,3,2,102,-0.0120,-0.2749
1994,5,2,3,3,112,1.4141,1.3133
1994,6,1,1,1,536,-4.9287,-5.0278
1994,6,1,1,2,204,-0.4891,-0.6128
1994,6,1,1,3,158,-3.4174,-3.5537
1994,6,1,2,1,268,-3.2514,-3.3526
1994,6,1,2,2,232,-1.3800,-1.4921
1994,6,1,2,3,175,-3.1616,-3.3357
1994,6,1,3,1,421,-4.4204,-4.4544
1994,6,1,3,2,311,-3.3415,-3.4155
1994,6,1,3,3,244,-6.0809,-6.1133
1994,6,2,1,1,30,-3.4762,-3.5173
1994,6,2,1,2,68,-3.3695,-3.4334
1994,6,2,1,3,48,-1.9047,-2.0682
1994,6,2,2,1,70,-2.1615,-2.4570
1994,6,2,2,2,125,-1.7681,-2.1394
1994,6,2,2,3,106,-1.0682,-1.3559
1994,6,2,3,1,40,-2.2467,-2.3874
1994,6,2,3,2,99,-3.1134,-3.3008
1994,6,2,3,3,112,-3.7736,-4.0167
1994,7,1,1,1,655,1.1009,1.0635
1994,7,1,1,2,207,3.2842,3.1864
1994,7,1,1,3,152,3.8291,3.7832
1994,7,1,2,1,331,0.8529,0.8323
1994,7,1,2,2,268,1.1197,1.0238
1994,7,1,2,3,167,3.7371,3.6164
1994,7,1,3,1,426,0.3975,0.3096
1994,7,1,3,2,364,1.3930,1.3555
1994,7,1,3,3,346,2.8884,2.8506
1994,7,2,1,1,36,4.6909,4.6336
1994,7,2,1,2,74,3.9207,3.8718
1994,7,2,1,3,51,1.9319,1.8224
1994,7,2,2,1,56,3.0398,2.8776
1994,7,2,2,2,142,2.5935,2.2708
1994,7,2,2,3,122,3.7914,3.6611
1994,7,2,3,1,49,5.1436,4.8858
1994,7,2,3,2,94,3.0428,2.9710
1994,7,2,3,3,125,3.3369,3.3089
1994,8,1,1,1,587,5.6342,5.5687
1994,8,1,1,2,232,4.5352,4.4188
1994,8,1,1,3,164,6.5359,6.3342
1994,8,1,2,1,306,4.3515,3.6606
1994,8,1,2,2,304,6.2796,6.0578
1994,8,1,2,3,148,5.7334,5.5468
1994,8,1,3,1,413,5.8545,5.7670
1994,8,1,3,2,377,6.0735,6.0025
1994,8,1,3,3,310,8.2618,8.2034
1994,8,2,1,1,36,4.5138,3.9601
1994,8,2,1,2,66,3.7778,3.1072
1994,8,2,1,3,60,4.3966,3.8148
1994,8,2,2,1,62,1.4017,0.9585
1994,8,2,2,2,134,1.9826,1.6372
1994,8,2,2,3,123,5.0208,4.7698
1994,8,2,3,1,57,2.5859,2.1855
1994,8,2,3,2,84,4.0079,3.7832
1994,8,2,3,3,125,6.7592,6.6667
1994,9,1,1,1,571,0.8810,0.8125
1994,9,1,1,2,240,-0.3325,-0.4308
1994,9,1,1,3,193,2.1217,2.0339
1994,9,1,2,1,298,-0.7269,-0.9186
1994,9,1,2,2,305,0.9302,0.8115
1994,9,1,2,3,155,0.5091,0.3795
1994,9,1,3,1,428,-1.4982,-1.5422
1994,9,1,3,2,369,0.0400,0.0018
1994,9,1,3,3,326,0.2078,0.1818
1994,9,2,1,1,37,-3.3425,-3.4941
1994,9,2,1,2,65,-1.2338,-1.2867
1994,9,2,1,3,60,-2.4680,-2.5265
1994,9,2,2,1,64,-0.4888,-0.8088
1994,9,2,2,2,135,-2.7924,-3.0305
1994,9,2,2,3,121,-0.7637,-1.0147
1994,9,2,3,1,50,-3.6612,-3.9041
1994,9,2,3,2,89,-1.0933,-1.3476
1994,9,2,3,3,128,-1.8968,-2.1211
1994,10,1,1,1,563,-1.7157,-1.7467
1994,10,1,1,2,244,1.9456,1.8443
1994,10,1,1,3,194,0.8402,0.7741
1994,10,1,2,1,296,0.5473,0.4571
1994,10,1,2,2,311,1.3424,1.2451
1994,10,1,2,3,150,0.5480,0.4347
1994,10,1,3,1,438,-2.4136,-2.4885
1994,10,1,3,2,366,0.5229,0.4653
1994,10,1,3,3,321,1.8241,1.8027
1994,10,2,1,1,37,3.9190,3.9064
1994,10,2,1,2,62,3.8590,3.7649
1994,10,2,1,3,61,-1.1725,-1.2008
1994,10,2,2,1,64,2.9599,2.7229
1994,10,2,2,2,141,0.6386,0.3201
1994,10,2,2,3,114,2.8438,2.6481
1994,10,2,3,1,48,3.2537,3.1579
1994,10,2,3,2,88,-0.2812,-0.3092
1994,10,2,3,3,130,3.8007,3.7517
1994,11,1,1,1,560,-4.3519,-4.4249
1994,11,1,1,2,230,-1.6866,-1.8367
1994,11,1,1,3,185,-1.7025,-1.7803
1994,11,1,2,1,316,-3.8487,-4.0309
1994,11,1,2,2,265,-3.8720,-4.1221
1994,11,1,2,3,162,-3.0483,-3.1128
1994,11,1,3,1,456,-3.4833,-3.5658
1994,11,1,3,2,324,-2.2295,-2.3234
1994,11,1,3,3,319,-2.7143,-2.7545
1994,11,2,1,1,34,-6.2548,-6.4173
1994,11,2,1,2,67,-3.9113,-4.5320
1994,11,2,1,3,54,-3.7626,-4.4288
1994,11,2,2,1,64,-4.6188,-4.9496
1994,11,2,2,2,145,-2.9570,-3.3009
1994,11,2,2,3,105,-3.0342,-3.2811
1994,11,2,3,1,45,-2.2986,-2.6651
1994,11,2,3,2,87,-2.5456,-2.8118
1994,11,2,3,3,128,-2.3726,-2.4595
1994,12,1,1,1,566,-1.2697,-1.3229
1994,12,1,1,2,233,3.0594,2.9361
1994,12,1,1,3,175,2.7994,2.6684
1994,12,1,2,1,340,0.0259,-0.2356
1994,12,1,2,2,251,2.1738,2.0451
1994,12,1,2,3,161,3.0371,2.8590
1994,12,1,3,1,454,-1.3112,-1.3641
1994,12,1,3,2,321,2.3755,2.3356
1994,12,1,3,3,325,2.7842,2.7332
1994,12,2,1,1,37,-0.6154,-0.7947
1994,12,2,1,2,68,0.7224,0.6727
1994,12,2,1,3,52,2.9233,2.8336
1994,12,2,2,1,66,0.5196,0.3263
1994,12,2,2,2,148,1.9900,1.6728
1994,12,2,2,3,101,1.5582,1.2627
1994,12,2,3,1,46,-5.9296,-6.1140
1994,12,2,3,2,84,-0.2832,-0.6409
1994,12,2,3,3,130,2.2238,1.9567
1995,1,1,1,1,562,0.5611,0.5321
1995,1,1,1,2,230,-0.9476,-1.3316
1995,1,1,1,3,175,-1.8964,-1.9230
1995,1,1,2,1,335,-0.5703,-0.6826
1995,1,1,2,2,251,0.0142,-0.1232
1995,1,1,2,3,162,-0.3981,-0.4685
1995,1,1,3,1,460,-1.0681,-1.1510
1995,1,1,3,2,317,-0.6719,-0.7272
1995,1,1,3,3,316,-0.9711,-0.9882
1995,1,2,1,1,35,1.8092,1.7846
1995,1,2,1,2,71,1.0507,0.8655
1995,1,2,1,3,50,1.4695,1.4436
1995,1,2,2,1,65,1.5149,1.2178
1995,1,2,2,2,144,3.3645,3.1123
1995,1,2,2,3,102,1.9463,1.7529
1995,1,2,3,1,47,0.5569,0.5035
1995,1,2,3,2,84,1.9416,1.7969
1995,1,2,3,3,129,2.2754,2.2307
1995,2,1,1,1,524,2.5289,2.4478
1995,2,1,1,2,214,3.3457,3.1959
1995,2,1,1,3,181,1.0175,0.9786
1995,2,1,2,1,306,2.7474,2.5454
1995,2,1,2,2,273,2.3809,2.1190
1995,2,1,2,3,154,4.8215,4.6834
1995,2,1,3,1,422,4.5268,4.4756
1995,2,1,3,2,324,3.4938,3.3761
1995,2,1,3,3,308,5.2539,5.2256
1995,2,2,1,1,38,5.3701,5.0206
1995,2,2,1,2,68,4.4482,4.0008
1995,2,2,1,3,47,4.3967,3.6587
1995,2,2,2,1,77,2.3098,1.9327
1995,2,2,2,2,127,3.4969,3.2139
1995,2,2,2,3,106,3.4410,3.2055
1995,2,2,3,1,47,2.9314,2.5412
1995,2,2,3,2,85,5.4509,5.2993
1995,2,2,3,3,123,4.5417,4.4815
1995,3,1,1,1,497,0.6844,0.6224
1995,3,1,1,2,229,2.3477,2.2366
1995,3,1,1,3,193,2.2740,1.8490
1995,3,1,2,1,288,0.3036,0.1313
1995,3,1,2,2,298,1.9195,1.7540
1995,3,1,2,3,149,1.4225,1.2567
1995,3,1,3,1,411,3.0753,3.0393
1995,3,1,3,2,334,0.9023,0.8604
1995,3,1,3,3,318,3.7265,3.6855
1995,3,2,1,1,40,3.7907,3.6114
1995,3,2,1,2,62,4.6513,4.5932
1995,3,2,1,3,55,4.0500,3.9967
1995,3,2,2,1,72,0.6235,0.1337
1995,3,2,2,2,132,2.3897,2.2000
1995,3,2,2,3,105,2.9978,2.7564
1995,3,2,3,1,53,1.2448,0.9454
1995,3,2,3,2,85,4.9945,4.8535
1995,3,2,3,3,119,2.8445,2.5982
1995,4,1,1,1,514,1.6594,1.6116
1995,4,1,1,2,209,3.4394,3.3747
1995,4,1,1,3,200,2.0771,2.0302
1995,4,1,2,1,281,3.1545,3.0877
1995,4,1,2,2,296,2.7653,2.6733
1995,4,1,2,3,156,3.4457,3.3785
1995,4,1,3,1,423,4.5235,4.4357
1995,4,1,3,2,335,1.8734,1.8278
1995,4,1,3,3,305,1.6237,1.5987
1995,4,2,1,1,39,3.4249,3.3581
1995,4,2,1,2,61,1.2691,1.2403
1995,4,2,1,3,55,4.5892,4.5641
1995,4,2,2,1,71,2.3375,1.9437
1995,4,2,2,2,130,1.5391,1.2260
1995,4,2,2,3,108,3.0732,2.9313
1995,4,2,3,1,50,2.0646,1.8858
1995,4,2,3,2,89,3.1251,3.0724
1995,4,2,3,3,117,3.2076,3.1722
1995,5,1,1,1,516,2.2738,2.1993
1995,5,1,1,2,188,2.1596,2.0106
1995,5,1,1,3,184,1.7210,1.5963
1995,5,1,2,1,302,2.3882,2.2113
1995,5,1,2,2,281,1.3074,1.0884
1995,5,1,2,3,140,0.2913,0.1267
1995,5,1,3,1,434,0.6162,0.5606
1995,5,1,3,2,315,0.7101,0.6319
1995,5,1,3,3,267,0.0531,-0.0090
1995,5,2,1,1,38,4.5511,4.1285
1995,5,2,1,2,61,3.9163,3.1597
1995,5,2,1,3,54,2.6627,2.1995
1995,5,2,2,1,65,4.3110,3.9427
1995,5,2,2,2,141,2.1648,1.7793
1995,5,2,2,3,100,2.9957,2.7857
1995,5,2,3,1,42,3.5841,3.3903
1995,5,2,3,2,100,3.2084,3.0030
1995,5,2,3,3,117,3.9609,3.8777
1995,6,1,1,1,524,6.5905,6.5610
1995,6,1,1,2,202,3.7159,3.5854
1995,6,1,1,3,182,11.0639,10.9615
1995,6,1,2,1,316,3.6748,3.5399
1995,6,1,2,2,273,5.0483,4.9162
1995,6,1,2,3,135,4.0902,3.9007
1995,6,1,3,1,441,5.0479,5.0085
1995,6,1,3,2,336,4.1646,4.1055
1995,6,1,3,3,267,8.4493,8.4272
1995,6,2,1,1,34,-0.3659,-0.5334
1995,6,2,1,2,60,0.0157,-0.0479
1995,6,2,1,3,58,2.1325,2.0648
1995,6,2,2,1,61,1.4302,1.1075
1995,6,2,2,2,140,0.8196,0.6317
1995,6,2,2,3,104,2.8714,2.6083
1995,6,2,3,1,44,6.0062,5.8172
1995,6,2,3,2,103,3.4224,3.1516
1995,6,2,3,3,112,6.5416,6.3523
1995,7,1,1,1,659,5.3921,5.3423
1995,7,1,1,2,201,5.7072,5.5801
1995,7,1,1,3,138,6.5320,6.4646
1995,7,1,2,1,374,2.4821,2.4392
1995,7,1,2,2,290,4.9406,4.8534
1995,7,1,2,3,166,4.7610,4.6963
1995,7,1,3,1,521,5.1347,5.0878
1995,7,1,3,2,427,7.3728,7.3582
1995,7,1,3,3,331,10.7258,10.6958
1995,7,2,1,1,51,2.3982,2.3184
1995,7,2,1,2,82,2.9038,2.7384
1995,7,2,1,3,51,4.0225,3.9105
1995,7,2,2,1,53,3.8880,3.7550
1995,7,2,2,2,149,2.7662,2.5995
1995,7,2,2,3,121,2.2193,2.0249
1995,7,2,3,1,40,8.5067,8.5028
1995,7,2,3,2,108,5.2702,5.2229
1995,7,2,3,3,169,5.2115,5.1956
1995,8,1,1,1,601,4.2019,4.1039
1995,8,1,1,2,210,3.3784,3.2459
1995,8,1,1,3,146,6.4829,6.4341
1995,8,1,2,1,342,1.3683,1.1807
1995,8,1,2,2,316,1.8237,1.6412
1995,8,1,2,3,160,2.2931,2.1236
1995,8,1,3,1,479,1.1500,1.1155
1995,8,1,3,2,417,1.7890,1.7045
1995,8,1,3,3,353,0.3579,0.3281
1995,8,2,1,1,49,0.6065,0.1328
1995,8,2,1,2,77,1.6750,1.0863
1995,8,2,1,3,54,0.1517,-0.1088
1995,8,2,2,1,67,0.8452,0.4491
1995,8,2,2,2,134,-1.2714,-1.7123
1995,8,2,2,3,122,-0.3515,-0.5474
1995,8,2,3,1,36,0.7364,0.6322
1995,8,2,3,2,111,-1.5352,-1.7135
1995,8,2,3,3,167,0.8004,0.6799
1995,9,1,1,1,599,2.2885,2.2087
1995,9,1,1,2,222,3.8325,3.7483
1995,9,1,1,3,152,4.4147,4.2974
1995,9,1,2,1,336,0.3888,0.2287
1995,9,1,2,2,348,2.1724,2.0809
1995,9,1,2,3,144,1.9274,1.8445
1995,9,1,3,1,482,2.0150,1.9931
1995,9,1,3,2,416,1.6061,1.5632
1995,9,1,3,3,370,1.7996,1.7712
1995,9,2,1,1,48,4.8087,4.3410
1995,9,2,1,2,77,3.4145,3.2848
1995,9,2,1,3,56,3.5544,3.3280
1995,9,2,2,1,73,2.9077,2.7051
1995,9,2,2,2,129,2.7520,2.5763
1995,9,2,2,3,123,4.8268,4.5819
1995,9,2,3,1,41,0.1038,0.0952
1995,9,2,3,2,109,0.8521,0.8063
1995,9,2,3,3,163,4.3398,4.2239
1995,10,1,1,1,590,-7.7371,-7.7785
1995,10,1,1,2,229,-4.8979,-5.0267
1995,10,1,1,3,148,-4.3074,-4.3417
1995,10,1,2,1,336,-5.6228,-5.7366
1995,10,1,2,2,348,-3.6236,-3.6793
